id;verse_id;book_name;book_number;chapter;verse;text;blessing_verse;blessing_type;ai_pastoral_safety;created_at;text_norm;uplift_score;emotional_focus
3254;15558;詩篇;19;103;8;耶 和 華 有 憐 憫 ， 有 恩 典 ， 不 輕 易 發 怒 ， 且 有 豐 盛 的 慈 愛 。;;;;2026-01-09 18:11:55.147041+00;耶和華有憐憫，有恩典，不輕易發怒，且有豐盛的慈愛。;8;被愛
3259;15300;詩篇;19;86;15;主 啊 ， 你 是 有 憐 憫 有 恩 典 的 神 ， 不 輕 易 發 怒 ， 並 有 豐 盛 的 慈 愛 和 誠 實 。;;;;2026-01-09 18:11:55.147041+00;主啊，你是有憐憫有恩典的神，不輕易發怒，並有豐盛的慈愛和誠實。;8;被愛
3261;14348;詩篇;19;31;16;求 你 使 你 的 臉 光 照 僕 人 ， 憑 你 的 慈 愛 拯 救 我 。;;;;2026-01-09 18:11:55.147041+00;求你使你的臉光照僕人，憑你的慈愛拯救我。;8;被愛
3264;15981;詩篇;19;119;82;我 因 盼 望 你 的 應 許 眼 睛 失 明 ， 說 ： 你 何 時 安 慰 我 ？;;;;2026-01-09 18:11:55.147041+00;我因盼望你的應許眼睛失明，說：你何時安慰我？;6;盼望
3270;15782;詩篇;19;109;26;耶 和 華 ─ 我 的 　 神 啊 ， 求 你 幫 助 我 ， 照 你 的 慈 愛 拯 救 我 ，;;;;2026-01-09 18:11:55.147041+00;耶和華─我的　神啊，求你幫助我，照你的慈愛拯救我，;6;被愛
3292;14385;詩篇;19;33;18;耶 和 華 的 眼 目 看 顧 敬 畏 他 的 人 和 仰 望 他 慈 愛 的 人 ，;;;;2026-01-09 18:11:55.147041+00;耶和華的眼目看顧敬畏他的人和仰望他慈愛的人，;6;被愛
3275;15832;詩篇;19;115;1;耶 和 華 啊 ， 榮 耀 不 要 歸 與 我 們 ， 不 要 歸 與 我 們 ； 要 因 你 的 慈 愛 和 誠 實 歸 在 你 的 名 下 ！;;;;2026-01-09 18:11:55.147041+00;耶和華啊，榮耀不要歸與我們，不要歸與我們；要因你的慈愛和誠實歸在你的名下！;6;被愛
3276;16204;詩篇;19;136;7;稱 謝 那 造 成 大 光 的 ， 因 他 的 慈 愛 永 遠 長 存 。;;;;2026-01-09 18:11:55.147041+00;稱謝那造成大光的，因他的慈愛永遠長存。;6;被愛
3282;15870;詩篇;19;117;2;因 為 他 向 我 們 大 施 慈 愛 ； 耶 和 華 的 誠 實 存 到 永 遠 。 你 們 要 讚 美 耶 和 華 ！;;;;2026-01-09 18:11:55.147041+00;因為他向我們大施慈愛；耶和華的誠實存到永遠。你們要讚美耶和華！;6;被愛
3295;14719;詩篇;19;52;8;至 於 我 ， 就 像 　 神 殿 中 的 青 橄 欖 樹 ； 我 永 永 遠 遠 倚 靠 　 神 的 慈 愛 。;;;;2026-01-09 18:11:55.147041+00;至於我，就像　神殿中的青橄欖樹；我永永遠遠倚靠　神的慈愛。;6;被愛
3296;14895;詩篇;19;67;1;（ 一 篇 詩 歌 ， 交 與 伶 長 。 用 絲 弦 的 樂 器 。 ） 願 　 神 憐 憫 我 們 ， 賜 福 與 我 們 ， 用 臉 光 照 我 們 ， （ 細 拉 ）;;;;2026-01-09 18:11:55.147041+00;（一篇詩歌，交與伶長。用絲弦的樂器。）願　神憐憫我們，賜福與我們，用臉光照我們，（細拉）;6;被祝福
3297;14949;詩篇;19;69;13;但 我 在 悅 納 的 時 候 向 你 ─ 耶 和 華 祈 禱 。 　 神 啊 ， 求 你 按 你 豐 盛 的 慈 愛 ， 憑 你 拯 救 的 誠 實 應 允 我 ！;;;;2026-01-09 18:11:55.147041+00;但我在悅納的時候向你─耶和華祈禱。　神啊，求你按你豐盛的慈愛，憑你拯救的誠實應允我！;6;被愛
3299;15102;詩篇;19;77;8;難 道 他 的 慈 愛 永 遠 窮 盡 ， 他 的 應 許 世 世 廢 棄 麼 ？;;;;2026-01-09 18:11:55.147041+00;難道他的慈愛永遠窮盡，他的應許世世廢棄麼？;6;被愛
3300;14575;詩篇;19;44;3;因 為 他 們 不 是 靠 自 己 的 刀 劍 得 地 土 ， 也 不 是 靠 自 己 的 膀 臂 得 勝 ， 乃 是 靠 你 的 右 手 、 你 的 膀 臂 ， 和 你 臉 上 的 亮 光 ， 因 為 你 喜 悅 他 們 。;;;;2026-01-09 18:11:55.147041+00;因為他們不是靠自己的刀劍得地土，也不是靠自己的膀臂得勝，乃是靠你的右手、你的膀臂，和你臉上的亮光，因為你喜悅他們。;6;被祝福
3301;14564;詩篇;19;42;8;白 晝 ， 耶 和 華 必 向 我 施 慈 愛 ； 黑 夜 ， 我 要 歌 頌 禱 告 賜 我 生 命 的 神 。;;;;2026-01-09 18:11:55.147041+00;白晝，耶和華必向我施慈愛；黑夜，我要歌頌禱告賜我生命的神。;6;被愛
3302;15195;詩篇;19;79;9;拯 救 我 們 的 　 神 啊 ， 求 你 因 你 名 的 榮 耀 幫 助 我 們 ！ 為 你 名 的 緣 故 搭 救 我 們 ， 赦 免 我 們 的 罪 。;;;;2026-01-09 18:11:55.147041+00;拯救我們的　神啊，求你因你名的榮耀幫助我們！為你名的緣故搭救我們，赦免我們的罪。;6;被原諒
3303;15282;詩篇;19;85;10;慈 愛 和 誠 實 彼 此 相 遇 ； 公 義 和 平 安 彼 此 相 親 。;;;;2026-01-09 18:11:55.147041+00;慈愛和誠實彼此相遇；公義和平安彼此相親。;6;被愛
3304;14446;詩篇;19;36;7;神 啊 ， 你 的 慈 愛 何 其 寶 貴 ！ 世 人 投 靠 在 你 翅 膀 的 蔭 下 。;;;;2026-01-09 18:11:55.147041+00;神啊，你的慈愛何其寶貴！世人投靠在你翅膀的蔭下。;6;被愛
3305;15290;詩篇;19;86;5;主 啊 ， 你 本 為 良 善 ， 樂 意 饒 恕 人 ， 有 豐 盛 的 慈 愛 賜 給 凡 求 告 你 的 人 。;;;;2026-01-09 18:11:55.147041+00;主啊，你本為良善，樂意饒恕人，有豐盛的慈愛賜給凡求告你的人。;6;被愛
3307;14366;詩篇;19;32;10;惡 人 必 多 受 苦 楚 ； 惟 獨 倚 靠 耶 和 華 的 必 有 慈 愛 四 面 環 繞 他 。;;;;2026-01-09 18:11:55.147041+00;惡人必多受苦楚；惟獨倚靠耶和華的必有慈愛四面環繞他。;6;被愛
3309;15351;詩篇;19;89;24;只 是 我 的 信 實 和 我 的 慈 愛 要 與 他 同 在 ； 因 我 的 名 ， 他 的 角 必 被 高 舉 。;;;;2026-01-09 18:11:55.147041+00;只是我的信實和我的慈愛要與他同在；因我的名，他的角必被高舉。;6;被愛
3311;15393;詩篇;19;90;14;求 你 使 我 們 早 早 飽 得 你 的 慈 愛 ， 好 叫 我 們 一 生 一 世 歡 呼 喜 樂 。;;;;2026-01-09 18:11:55.147041+00;求你使我們早早飽得你的慈愛，好叫我們一生一世歡呼喜樂。;6;被愛
3312;14258;詩篇;19;25;6;耶 和 華 啊 ， 求 你 記 念 你 的 憐 憫 和 慈 愛 ， 因 為 這 是 亙 古 以 來 所 常 有 的 。;;;;2026-01-09 18:11:55.147041+00;耶和華啊，求你記念你的憐憫和慈愛，因為這是亙古以來所常有的。;6;被愛
3313;14199;詩篇;19;21;7;王 倚 靠 耶 和 華 ， 因 至 高 者 的 慈 愛 必 不 搖 動 。;;;;2026-01-09 18:11:55.147041+00;王倚靠耶和華，因至高者的慈愛必不搖動。;6;被愛
3314;14111;詩篇;19;17;7;求 你 顯 出 你 奇 妙 的 慈 愛 來 ； 你 是 那 用 右 手 拯 救 投 靠 你 的 脫 離 起 來 攻 擊 他 們 的 人 。;;;;2026-01-09 18:11:55.147041+00;求你顯出你奇妙的慈愛來；你是那用右手拯救投靠你的脫離起來攻擊他們的人。;6;被愛
3316;14080;詩篇;19;13;5;但 我 倚 靠 你 的 慈 愛 ； 我 的 心 因 你 的 救 恩 快 樂 。;;;;2026-01-09 18:11:55.147041+00;但我倚靠你的慈愛；我的心因你的救恩快樂。;6;被愛
3317;13990;詩篇;19;6;4;耶 和 華 啊 ， 求 你 轉 回 搭 救 我 ！ 因 你 的 慈 愛 拯 救 我 。;;;;2026-01-09 18:11:55.147041+00;耶和華啊，求你轉回搭救我！因你的慈愛拯救我。;6;被愛
3318;15653;詩篇;19;106;1;你 們 要 讚 美 耶 和 華 ！ 要 稱 謝 耶 和 華 ， 因 他 本 為 善 ； 他 的 慈 愛 永 遠 長 存 ！;;;;2026-01-09 18:11:55.147041+00;你們要讚美耶和華！要稱謝耶和華，因他本為善；他的慈愛永遠長存！;6;被愛
3328;16329;詩篇;19;145;8;耶 和 華 有 恩 惠 ， 有 憐 憫 ， 不 輕 易 發 怒 ， 大 有 慈 愛 。;;;;2026-01-09 18:11:55.147041+00;耶和華有恩惠，有憐憫，不輕易發怒，大有慈愛。;6;被愛
3329;16363;詩篇;19;147;11;耶 和 華 喜 愛 敬 畏 他 和 盼 望 他 慈 愛 的 人 。;;;;2026-01-09 18:11:55.147041+00;耶和華喜愛敬畏他和盼望他慈愛的人。;6;被愛
3349;16234;詩篇;19;138;2;我 要 向 你 的 聖 殿 下 拜 ， 為 你 的 慈 愛 和 誠 實 稱 讚 你 的 名 ； 因 你 使 你 的 話 顯 為 大 ， 過 於 你 所 應 許 的 （ 或 譯 ： 超 乎 你 的 名 聲 ） 。;;;;2026-01-09 18:11:55.634202+00;我要向你的聖殿下拜，為你的慈愛和誠實稱讚你的名；因你使你的話顯為大，過於你所應許的（或譯：超乎你的名聲）。;6;被愛
3353;16302;詩篇;19;143;8;求 你 使 我 清 晨 得 聽 你 慈 愛 之 言 ， 因 我 倚 靠 你 ； 求 你 使 我 知 道 當 行 的 路 ， 因 我 的 心 仰 望 你 。;;;;2026-01-09 18:11:55.634202+00;求你使我清晨得聽你慈愛之言，因我倚靠你；求你使我知道當行的路，因我的心仰望你。;6;被愛
3660;14144;詩篇;19;18;25;慈 愛 的 人 ， 你 以 慈 愛 待 他 ； 完 全 的 人 ， 你 以 完 全 待 他 。;;;;2026-01-09 18:11:57.106103+00;慈愛的人，你以慈愛待他；完全的人，你以完全待他。;4;被愛
3654;14339;詩篇;19;31;7;我 要 為 你 的 慈 愛 高 興 歡 喜 ； 因 為 你 見 過 我 的 困 苦 ， 知 道 我 心 中 的 艱 難 。;;;;2026-01-09 18:11:57.106103+00;我要為你的慈愛高興歡喜；因為你見過我的困苦，知道我心中的艱難。;4;被愛
3655;14240;詩篇;19;23;4;我 雖 然 行 過 死 蔭 的 幽 谷 ， 也 不 怕 遭 害 ， 因 為 你 與 我 同 在 ； 你 的 杖 ， 你 的 竿 ， 都 安 慰 我 。;;;;2026-01-09 18:11:57.106103+00;我雖然行過死蔭的幽谷，也不怕遭害，因為你與我同在；你的杖，你的竿，都安慰我。;4;被祝福
3656;13981;詩篇;19;5;7;至 於 我 ， 我 必 憑 你 豐 盛 的 慈 愛 進 入 你 的 居 所 ； 我 必 存 敬 畏 你 的 心 向 你 的 聖 殿 下 拜 。;;;;2026-01-09 18:11:57.106103+00;至於我，我必憑你豐盛的慈愛進入你的居所；我必存敬畏你的心向你的聖殿下拜。;4;被愛
3657;13985;詩篇;19;5;11;凡 投 靠 你 的 ， 願 他 們 喜 樂 ， 時 常 歡 呼 ， 因 為 你 護 庇 他 們 ； 又 願 那 愛 你 名 的 人 都 靠 你 歡 欣 。;;;;2026-01-09 18:11:57.106103+00;凡投靠你的，願他們喜樂，時常歡呼，因為你護庇他們；又願那愛你名的人都靠你歡欣。;4;被愛
3658;14078;詩篇;19;13;3;耶 和 華 ─ 我 的 　 神 啊 ， 求 你 看 顧 我 ， 應 允 我 ！ 使 我 眼 目 光 明 ， 免 得 我 沉 睡 至 死 ；;;;;2026-01-09 18:11:57.106103+00;耶和華─我的　神啊，求你看顧我，應允我！使我眼目光明，免得我沉睡至死；;4;被祝福
3659;14104;詩篇;19;16;11;你 必 將 生 命 的 道 路 指 示 我 。 在 你 面 前 有 滿 足 的 喜 樂 ； 在 你 右 手 中 有 永 遠 的 福 樂 。;;;;2026-01-09 18:11:57.106103+00;你必將生命的道路指示我。在你面前有滿足的喜樂；在你右手中有永遠的福樂。;4;感恩喜樂
3661;14169;詩篇;19;18;50;耶 和 華 賜 極 大 的 救 恩 給 他 所 立 的 王 ， 施 慈 愛 給 他 的 受 膏 者 ， 就 是 給 大 衛 和 他 的 後 裔 ， 直 到 永 遠 。;;;;2026-01-09 18:11:57.106103+00;耶和華賜極大的救恩給他所立的王，施慈愛給他的受膏者，就是給大衛和他的後裔，直到永遠。;4;被愛
3662;14228;詩篇;19;22;23;你 們 敬 畏 耶 和 華 的 人 要 讚 美 他 ！ 雅 各 的 後 裔 都 要 榮 耀 他 ！ 以 色 列 的 後 裔 都 要 懼 怕 他 ！;;;;2026-01-09 18:11:57.106103+00;你們敬畏耶和華的人要讚美他！雅各的後裔都要榮耀他！以色列的後裔都要懼怕他！;4;感恩喜樂
3663;14242;詩篇;19;23;6;我 一 生 一 世 必 有 恩 惠 慈 愛 隨 著 我 ； 我 且 要 住 在 耶 和 華 的 殿 中 ， 直 到 永 遠 。;;;;2026-01-09 18:11:57.106103+00;我一生一世必有恩惠慈愛隨著我；我且要住在耶和華的殿中，直到永遠。;4;被愛
3665;14259;詩篇;19;25;7;求 你 不 要 記 念 我 幼 年 的 罪 愆 和 我 的 過 犯 ； 耶 和 華 啊 ， 求 你 因 你 的 恩 惠 ， 按 你 的 慈 愛 記 念 我 。;;;;2026-01-09 18:11:57.106103+00;求你不要記念我幼年的罪愆和我的過犯；耶和華啊，求你因你的恩惠，按你的慈愛記念我。;4;被愛
3666;14262;詩篇;19;25;10;凡 遵 守 他 的 約 和 他 法 度 的 人 ， 耶 和 華 都 以 慈 愛 誠 實 待 他 。;;;;2026-01-09 18:11:57.106103+00;凡遵守他的約和他法度的人，耶和華都以慈愛誠實待他。;4;被愛
3667;14270;詩篇;19;25;18;求 你 看 顧 我 的 困 苦 ， 我 的 艱 難 ， 赦 免 我 一 切 的 罪 。;;;;2026-01-09 18:11:57.106103+00;求你看顧我的困苦，我的艱難，赦免我一切的罪。;4;被原諒
3668;14277;詩篇;19;26;3;因 為 你 的 慈 愛 常 在 我 眼 前 ， 我 也 按 你 的 真 理 而 行 。;;;;2026-01-09 18:11:57.106103+00;因為你的慈愛常在我眼前，我也按你的真理而行。;4;被愛
3669;14282;詩篇;19;26;8;耶 和 華 啊 ， 我 喜 愛 你 所 住 的 殿 和 你 顯 榮 耀 的 居 所 。;;;;2026-01-09 18:11:57.106103+00;耶和華啊，我喜愛你所住的殿和你顯榮耀的居所。;4;被愛
3670;14287;詩篇;19;27;1;（ 大 衛 的 詩 。 ） 耶 和 華 是 我 的 亮 光 ， 是 我 的 拯 救 ， 我 還 怕 誰 呢 ？ 耶 和 華 是 我 性 命 的 保 障 （ 或 譯 ： 力 量 ） ， 我 還 懼 誰 呢 ？;;;;2026-01-09 18:11:57.106103+00;（大衛的詩。）耶和華是我的亮光，是我的拯救，我還怕誰呢？耶和華是我性命的保障（或譯：力量），我還懼誰呢？;4;被祝福
3671;14309;詩篇;19;28;9;求 你 拯 救 你 的 百 姓 ， 賜 福 給 你 的 產 業 ， 牧 養 他 們 ， 扶 持 他 們 ， 直 到 永 遠 。;;;;2026-01-09 18:11:57.106103+00;求你拯救你的百姓，賜福給你的產業，牧養他們，扶持他們，直到永遠。;4;被祝福
3782;16221;詩篇;19;136;24;他 救 拔 我 們 脫 離 敵 人 ， 因 他 的 慈 愛 永 遠 長 存 。;;;;2026-01-09 18:11:57.548173+00;他救拔我們脫離敵人，因他的慈愛永遠長存。;4;被愛
3783;16222;詩篇;19;136;25;他 賜 糧 食 給 凡 有 血 氣 的 ， 因 他 的 慈 愛 永 遠 長 存 。;;;;2026-01-09 18:11:57.548173+00;他賜糧食給凡有血氣的，因他的慈愛永遠長存。;4;被愛
3768;14318;詩篇;19;29;9;耶 和 華 的 聲 音 驚 動 母 鹿 落 胎 ， 樹 木 也 脫 落 淨 光 。 凡 在 他 殿 中 的 ， 都 稱 說 他 的 榮 耀 。;;;;2026-01-09 18:11:57.548173+00;耶和華的聲音驚動母鹿落胎，樹木也脫落淨光。凡在他殿中的，都稱說他的榮耀。;4;被祝福
3769;14353;詩篇;19;31;21;耶 和 華 是 應 當 稱 頌 的 ， 因 為 他 在 堅 固 城 裡 向 我 施 展 奇 妙 的 慈 愛 。;;;;2026-01-09 18:11:57.548173+00;耶和華是應當稱頌的，因為他在堅固城裡向我施展奇妙的慈愛。;4;被愛
3771;16218;詩篇;19;136;21;他 將 他 們 的 地 賜 他 的 百 姓 為 業 ， 因 他 的 慈 愛 永 遠 長 存 ；;;;;2026-01-09 18:11:57.548173+00;他將他們的地賜他的百姓為業，因他的慈愛永遠長存；;4;被愛
3772;16210;詩篇;19;136;13;稱 謝 那 分 裂 紅 海 的 ， 因 他 的 慈 愛 永 遠 長 存 。;;;;2026-01-09 18:11:57.548173+00;稱謝那分裂紅海的，因他的慈愛永遠長存。;4;被愛
3773;16211;詩篇;19;136;14;他 領 以 色 列 從 其 中 經 過 ， 因 他 的 慈 愛 永 遠 長 存 ；;;;;2026-01-09 18:11:57.548173+00;他領以色列從其中經過，因他的慈愛永遠長存；;4;被愛
3774;16212;詩篇;19;136;15;卻 把 法 老 和 他 的 軍 兵 推 翻 在 紅 海 裡 ， 因 他 的 慈 愛 永 遠 長 存 。;;;;2026-01-09 18:11:57.548173+00;卻把法老和他的軍兵推翻在紅海裡，因他的慈愛永遠長存。;4;被愛
3775;16213;詩篇;19;136;16;稱 謝 那 引 導 自 己 的 民 行 走 曠 野 的 ， 因 他 的 慈 愛 永 遠 長 存 。;;;;2026-01-09 18:11:57.548173+00;稱謝那引導自己的民行走曠野的，因他的慈愛永遠長存。;4;被愛
3776;16215;詩篇;19;136;18;他 殺 戮 有 名 的 君 王 ， 因 他 的 慈 愛 永 遠 長 存 ；;;;;2026-01-09 18:11:57.548173+00;他殺戮有名的君王，因他的慈愛永遠長存；;4;被愛
3777;16216;詩篇;19;136;19;就 是 殺 戮 亞 摩 利 王 西 宏 ， 因 他 的 慈 愛 永 遠 長 存 ；;;;;2026-01-09 18:11:57.548173+00;就是殺戮亞摩利王西宏，因他的慈愛永遠長存；;4;被愛
3778;16217;詩篇;19;136;20;又 殺 巴 珊 王 噩 ， 因 他 的 慈 愛 永 遠 長 存 。;;;;2026-01-09 18:11:57.548173+00;又殺巴珊王噩，因他的慈愛永遠長存。;4;被愛
3779;16219;詩篇;19;136;22;就 是 賜 他 的 僕 人 以 色 列 為 業 ， 因 他 的 慈 愛 永 遠 長 存 。;;;;2026-01-09 18:11:57.548173+00;就是賜他的僕人以色列為業，因他的慈愛永遠長存。;4;被愛
3780;16362;詩篇;19;147;10;他 不 喜 悅 馬 的 力 大 ， 不 喜 愛 人 的 腿 快 。;;;;2026-01-09 18:11:57.548173+00;他不喜悅馬的力大，不喜愛人的腿快。;4;被愛
3781;16220;詩篇;19;136;23;他 顧 念 我 們 在 卑 微 的 地 步 ， 因 他 的 慈 愛 永 遠 長 存 。;;;;2026-01-09 18:11:57.548173+00;他顧念我們在卑微的地步，因他的慈愛永遠長存。;4;被愛
3784;16223;詩篇;19;136;26;你 們 要 稱 謝 天 上 的 神 ， 因 他 的 慈 愛 永 遠 長 存 。;;;;2026-01-09 18:11:57.548173+00;你們要稱謝天上的神，因他的慈愛永遠長存。;4;被愛
3785;16240;詩篇;19;138;8;耶 和 華 必 成 全 關 乎 我 的 事 ； 耶 和 華 啊 ， 你 的 慈 愛 永 遠 長 存 ！ 求 你 不 要 離 棄 你 手 所 造 的 。;;;;2026-01-09 18:11:57.548173+00;耶和華必成全關乎我的事；耶和華啊，你的慈愛永遠長存！求你不要離棄你手所造的。;4;被愛
3786;16306;詩篇;19;143;12;憑 你 的 慈 愛 剪 除 我 的 仇 敵 ， 滅 絕 一 切 苦 待 我 的 人 ， 因 我 是 你 的 僕 人 。;;;;2026-01-09 18:11:57.548173+00;憑你的慈愛剪除我的仇敵，滅絕一切苦待我的人，因我是你的僕人。;4;被愛
3787;16308;詩篇;19;144;2;他 是 我 慈 愛 的 主 ， 我 的 山 寨 ， 我 的 高 臺 ， 我 的 救 主 ， 我 的 盾 牌 ， 是 我 所 投 靠 的 ； 他 使 我 的 百 姓 服 在 我 以 下 。;;;;2026-01-09 18:11:57.548173+00;他是我慈愛的主，我的山寨，我的高臺，我的救主，我的盾牌，是我所投靠的；他使我的百姓服在我以下。;4;被愛
3788;16209;詩篇;19;136;12;他 施 展 大 能 的 手 和 伸 出 來 的 膀 臂 ， 因 他 的 慈 愛 永 遠 長 存 。;;;;2026-01-09 18:11:57.548173+00;他施展大能的手和伸出來的膀臂，因他的慈愛永遠長存。;4;被愛
3789;16208;詩篇;19;136;11;他 領 以 色 列 人 從 他 們 中 間 出 來 ， 因 他 的 慈 愛 永 遠 長 存 。;;;;2026-01-09 18:11:57.548173+00;他領以色列人從他們中間出來，因他的慈愛永遠長存。;4;被愛
3790;16206;詩篇;19;136;9;他 造 月 亮 星 宿 管 黑 夜 ， 因 他 的 慈 愛 永 遠 長 存 。;;;;2026-01-09 18:11:57.548173+00;他造月亮星宿管黑夜，因他的慈愛永遠長存。;4;被愛
3791;16205;詩篇;19;136;8;他 造 日 頭 管 白 晝 ， 因 他 的 慈 愛 永 遠 長 存 。;;;;2026-01-09 18:11:57.548173+00;他造日頭管白晝，因他的慈愛永遠長存。;4;被愛
3792;15987;詩篇;19;119;88;求 你 照 你 的 慈 愛 將 我 救 活 ， 我 就 遵 守 你 口 中 的 法 度 。;;;;2026-01-09 18:11:57.548173+00;求你照你的慈愛將我救活，我就遵守你口中的法度。;4;被愛
3793;16023;詩篇;19;119;124;求 你 照 你 的 慈 愛 待 僕 人 ， 將 你 的 律 例 教 訓 我 。;;;;2026-01-09 18:11:57.548173+00;求你照你的慈愛待僕人，將你的律例教訓我。;4;被愛
3794;16031;詩篇;19;119;132;求 你 轉 向 我 ， 憐 憫 我 ， 好 像 你 素 常 待 那 些 愛 你 名 的 人 。;;;;2026-01-09 18:11:57.548173+00;求你轉向我，憐憫我，好像你素常待那些愛你名的人。;4;被愛
3795;16048;詩篇;19;119;149;求 你 照 你 的 慈 愛 聽 我 的 聲 音 ； 耶 和 華 啊 ， 求 你 照 你 的 典 章 將 我 救 活 ！;;;;2026-01-09 18:11:57.548173+00;求你照你的慈愛聽我的聲音；耶和華啊，求你照你的典章將我救活！;4;被愛
3796;16058;詩篇;19;119;159;你 看 我 怎 樣 愛 你 的 訓 詞 ！ 耶 和 華 啊 ， 求 你 照 你 的 慈 愛 將 我 救 活 ！;;;;2026-01-09 18:11:57.548173+00;你看我怎樣愛你的訓詞！耶和華啊，求你照你的慈愛將我救活！;4;被愛
3797;16064;詩篇;19;119;165;愛 你 律 法 的 人 有 大 平 安 ， 甚 麼 都 不 能 使 他 們 絆 腳 。;;;;2026-01-09 18:11:57.548173+00;愛你律法的人有大平安，甚麼都不能使他們絆腳。;4;被愛
3798;16096;詩篇;19;122;6;你 們 要 為 耶 路 撒 冷 求 平 安 ！ 耶 路 撒 冷 啊 ， 愛 你 的 人 必 然 興 旺 ！;;;;2026-01-09 18:11:57.548173+00;你們要為耶路撒冷求平安！耶路撒冷啊，愛你的人必然興旺！;4;被愛
3799;16133;詩篇;19;128;6;願 你 看 見 你 兒 女 的 兒 女 ！ 願 平 安 歸 於 以 色 列 ！;;;;2026-01-09 18:11:57.548173+00;願你看見你兒女的兒女！願平安歸於以色列！;4;平安
3800;16148;詩篇;19;130;7;以 色 列 啊 ， 你 當 仰 望 耶 和 華 ！ 因 他 有 慈 愛 ， 有 豐 盛 的 救 恩 。;;;;2026-01-09 18:11:57.548173+00;以色列啊，你當仰望耶和華！因他有慈愛，有豐盛的救恩。;4;被愛
3801;16198;詩篇;19;136;1;你 們 要 稱 謝 耶 和 華 ， 因 他 本 為 善 ； 他 的 慈 愛 永 遠 長 存 。;;;;2026-01-09 18:11:57.548173+00;你們要稱謝耶和華，因他本為善；他的慈愛永遠長存。;4;被愛
3802;16199;詩篇;19;136;2;你 們 要 稱 謝 萬 　 神 之 神 ， 因 他 的 慈 愛 永 遠 長 存 。;;;;2026-01-09 18:11:57.548173+00;你們要稱謝萬　神之神，因他的慈愛永遠長存。;4;被愛
3803;16200;詩篇;19;136;3;你 們 要 稱 謝 萬 主 之 主 ， 因 他 的 慈 愛 永 遠 長 存 。;;;;2026-01-09 18:11:57.548173+00;你們要稱謝萬主之主，因他的慈愛永遠長存。;4;被愛
3804;16201;詩篇;19;136;4;稱 謝 那 獨 行 大 奇 事 的 ， 因 他 的 慈 愛 永 遠 長 存 。;;;;2026-01-09 18:11:57.548173+00;稱謝那獨行大奇事的，因他的慈愛永遠長存。;4;被愛
3805;16202;詩篇;19;136;5;稱 謝 那 用 智 慧 造 天 的 ， 因 他 的 慈 愛 永 遠 長 存 。;;;;2026-01-09 18:11:57.548173+00;稱謝那用智慧造天的，因他的慈愛永遠長存。;4;被愛
3806;16203;詩篇;19;136;6;稱 謝 那 鋪 地 在 水 以 上 的 ， 因 他 的 慈 愛 永 遠 長 存 。;;;;2026-01-09 18:11:57.548173+00;稱謝那鋪地在水以上的，因他的慈愛永遠長存。;4;被愛
3807;16338;詩篇;19;145;17;耶 和 華 在 他 一 切 所 行 的 ， 無 不 公 義 ； 在 他 一 切 所 做 的 都 有 慈 愛 。;;;;2026-01-09 18:11:57.548173+00;耶和華在他一切所行的，無不公義；在他一切所做的都有慈愛。;4;被愛
3808;16365;詩篇;19;147;13;因 為 他 堅 固 了 你 的 門 閂 ， 賜 福 給 你 中 間 的 兒 女 。;;;;2026-01-09 18:11:57.548173+00;因為他堅固了你的門閂，賜福給你中間的兒女。;4;被祝福
3809;14372;詩篇;19;33;5;他 喜 愛 仁 義 公 平 ； 遍 地 滿 了 耶 和 華 的 慈 愛 。;;;;2026-01-09 18:11:57.548173+00;他喜愛仁義公平；遍地滿了耶和華的慈愛。;4;被愛
3819;16375;詩篇;19;148;3;日 頭 月 亮 ， 你 們 要 讚 美 他 ！ 放 光 的 星 宿 ， 你 們 都 要 讚 美 他 ！;;;;2026-01-09 18:11:57.548173+00;日頭月亮，你們要讚美他！放光的星宿，你們都要讚美他！;4;感恩喜樂
3831;16385;詩篇;19;148;13;願 這 些 都 讚 美 耶 和 華 的 名 ！ 因 為 獨 有 他 的 名 被 尊 崇 ； 他 的 榮 耀 在 天 地 之 上 。;;;;2026-01-09 18:11:57.548173+00;願這些都讚美耶和華的名！因為獨有他的名被尊崇；他的榮耀在天地之上。;4;感恩喜樂
3846;15963;詩篇;19;119;64;耶 和 華 啊 ， 你 的 慈 愛 遍 滿 大 地 ； 求 你 將 你 的 律 例 教 訓 我 ！;;;;2026-01-09 18:11:57.548173+00;耶和華啊，你的慈愛遍滿大地；求你將你的律例教訓我！;4;被愛
3847;15948;詩篇;19;119;49;求 你 記 念 向 你 僕 人 所 應 許 的 話 ， 叫 我 有 盼 望 。;;;;2026-01-09 18:11:57.548173+00;求你記念向你僕人所應許的話，叫我有盼望。;4;盼望
3848;15940;詩篇;19;119;41;耶 和 華 啊 ， 願 你 照 你 的 話 ， 使 你 的 慈 愛 ， 就 是 你 的 救 恩 ， 臨 到 我 身 上 ，;;;;2026-01-09 18:11:57.548173+00;耶和華啊，願你照你的話，使你的慈愛，就是你的救恩，臨到我身上，;4;被愛
